15	24149867
15	24149868
15	24149757
15	24149785
15	24149813
15	24149758
15	24149786
15	24149814
15	24149841
15	24149759
15	24149760
15	24149787
15	24149788
15	24149815
15	24149816
15	24149842
15	24149843
15	24149761
15	24149762
15	24149763
15	24149764
15	24149789
15	24149790
15	24149791
15	24149792
15	24149817
15	24149818
15	24149819
15	24149820
15	24149844
15	24149845
15	24149846
15	24149847
15	24149765
15	24149766
15	24149767
15	24149768
15	24149769
15	24149770
15	24149793
15	24149794
15	24149795
15	24149796
15	24149797
15	24149798
15	24149821
15	24149822
15	24149823
15	24149824
15	24149825
15	24149826
15	24149848
15	24149849
15	24149850
15	24149851
15	24149852
15	24149853
15	24149854
17	24149997
17	24149998
17	24149999
17	24150000
17	24150001
17	24150002
17	24150003
17	24150004
17	24150005
17	24150006
17	24150007
17	24150008
17	24150009
17	24150010
17	24150011
17	24150012
17	24150013
17	24150014
17	24150015
17	24150016
17	24150017
17	24150018
17	24150019
17	24150020
17	24150021
17	24150022
17	24150023
17	24150024
17	24150025
17	24150026
17	24150027
17	24150028
17	24150029
17	24150030
17	24150031
17	24150032
17	24150033
17	24150034
17	24150035
17	24150036
17	24150037
17	24150038
17	24150039
17	24150040
17	24150041
17	24150042
17	24150043
17	24150044
17	24150045
17	24150046
17	24150047
17	24150048
17	24150049
17	24150050
17	24150051
17	24150052
17	24150053
17	24150054
17	24150055
17	24150056
17	24150057
17	24150058
17	24150059
19	24150159
19	24150160
19	24150161
19	24150162
19	24150163
19	24150164
19	24150165
19	24150166
19	24150167
19	24150168
19	24150169
19	24150170
19	24150171
19	24150172
19	24150173
19	24150174
19	24150175
19	24150176
25	24150593
25	24150594
25	24150595
25	24150596
25	24150597
25	24150598
25	24150599
25	24150600
25	24150601
25	24150602
25	24150603
25	24150604
25	24150605
25	24150606
25	24150607
25	24150608
25	24150609
25	24150610
25	24150611
25	24150612
25	24150613
25	24150614
25	24150615
25	24150616
25	24150617
25	24150618
25	24150619
25	24150620
25	24150621
25	24150622
25	24150623
25	24150624
25	24150625
25	24150626
25	24150627
25	24150628
25	24150629
25	24150630
25	24150631
25	24150632
25	24150633
25	24150634
25	24150635
25	24150636
25	24150637
25	24150638
25	24150639
25	24150640
25	24150641
25	24150642
25	24150643
25	24150644
25	24150645
25	24150646
25	24150647
25	24150648
25	24150649
25	24150650
25	24150651
25	24150652
25	24150653
25	24150654
25	24150655
25	24150656
25	24150657
25	24150658
25	24150659
25	24150660
25	24150661
25	24150662
25	24150663
25	24150664
25	24150665
25	24150666
25	24150667
25	24150668
25	24150669
25	24150670
25	24150671
25	24150672
25	24150673
25	24150674
25	24150675
25	24150676
25	24150677
25	24150678
25	24150679
25	24150680
25	24150681
25	24150682
25	24150683
25	24150684
25	24150685
25	24150686
25	24150687
25	24150688
25	24150689
25	24150690
25	24150691
25	24150692
25	24150693
25	24150694
25	24150695
25	24150696
25	24150697
25	24150698
25	24150699
25	24150700
25	24150701
25	24150702
25	24150703
25	24150704
25	24150705
25	24150706
25	24150707
25	24150708
25	24150709
25	24150710
25	24150711
25	24150712
25	24150713
25	24150714
25	24150715
25	24150716
25	24150717
25	24150718
25	24150719
25	24150720
25	24150721
25	24150722
25	24150723
25	24150724
25	24150725
25	24150726
25	24150727
25	24150728
27	24150909
27	24150910
27	24150911
27	24150912
27	24150913
27	24150914
27	24150915
27	24150916
27	24150917
27	24150918
27	24150919
27	24150920
27	24150921
27	24150922
27	24150923
27	24150924
27	24150925
27	24150926
27	24150927
27	24150928
27	24150929
27	24150930
27	24150931
27	24150932
27	24150933
27	24150934
27	24150935
27	24150936
27	24150937
27	24150938
27	24150939
27	24150940
27	24150941
27	24150942
27	24150943
27	24150944
27	24150945
27	24150946
27	24150947
27	24150948
27	24150949
27	24150950
27	24150951
27	24150952
27	24150953
27	24150954
27	24150955
27	24150956
27	24150957
27	24150958
27	24150959
27	24150960
27	24150961
27	24150962
27	24150963
27	24150964
27	24150965
27	24150966
27	24150967
27	24150968
27	24150969
27	24150970
27	24150971
27	24150972
27	24150973
27	24150974
27	24150975
27	24150976
27	24150977
27	24150978
27	24150979
27	24150980
27	24150981
27	24150982
27	24150983
27	24150984
27	24150985
27	24150986
27	24150987
27	24150988
27	24150989
27	24150990
27	24150991
27	24150992
27	24150993
27	24150994
27	24150995
27	24150996
27	24150997
27	24150998
27	24150999
27	24151000
27	24151001
27	24151002
27	24151003
27	24151004
27	24151005
27	24151006
27	24151007
27	24151008
27	24151009
27	24151010
27	24151011
27	24151012
27	24151013
27	24151014
27	24151015
27	24151016
27	24151017
27	24151018
27	24151019
27	24151020
27	24151021
27	24151022
27	24151023
27	24151024
27	24151025
27	24151026
27	24151027
27	24151028
27	24151029
27	24151030
27	24151031
27	24151032
7	24149248
7	24149267
7	24149149
7	24149151
7	24149170
7	24149189
7	24149210
7	24149229
7	24149250
7	24149269
7	24149153
7	24149155
7	24149172
7	24149174
7	24149191
7	24149193
7	24149195
7	24149212
7	24149214
7	24149231
7	24149233
7	24149235
7	24149252
7	24149254
7	24149271
7	24149273
7	24149157
7	24149159
7	24149161
7	24149163
7	24149176
7	24149178
7	24149180
7	24149182
7	24149184
7	24149197
7	24149199
7	24149201
7	24149203
7	24149216
7	24149218
7	24149220
7	24149222
7	24149224
7	24149237
7	24149239
7	24149241
7	24149243
7	24149256
7	24149258
7	24149260
7	24149262
7	24149264
7	24149275
7	24149277
7	24149279
7	24149281
7	24149283
7	24149165
7	24149186
7	24149205
7	24149226
7	24149245
7	24149266
7	24149285
5	24149287
5	24149293
5	24149299
5	24149291
5	24149297
5	24149303
5	24149305
5	24149289
5	24149295
5	24149301
5	24149307
5	24149290
5	24149296
5	24149302
5	24149288
5	24149294
5	24149300
5	24149306
5	24149292
5	24149298
5	24149304
8	24149310
8	24149334
8	24149358
8	24149321
8	24149345
8	24149369
8	24149382
8	24149308
8	24149312
8	24149323
8	24149332
8	24149347
8	24149356
8	24149371
8	24149380
8	24149314
8	24149316
8	24149325
8	24149327
8	24149336
8	24149338
8	24149340
8	24149349
8	24149351
8	24149360
8	24149362
8	24149364
8	24149373
8	24149375
8	24149384
8	24149386
8	24149318
8	24149329
8	24149331
8	24149342
8	24149353
8	24149355
8	24149366
8	24149377
8	24149379
8	24149388
8	24149390
8	24149322
8	24149346
8	24149370
8	24149309
8	24149333
8	24149357
8	24149381
8	24149311
8	24149320
8	24149324
8	24149335
8	24149344
8	24149359
8	24149368
8	24149383
8	24149313
8	24149315
8	24149326
8	24149328
8	24149337
8	24149339
8	24149348
8	24149350
8	24149352
8	24149361
8	24149363
8	24149372
8	24149374
8	24149376
8	24149385
8	24149387
8	24149317
8	24149319
8	24149330
8	24149341
8	24149343
8	24149354
8	24149365
8	24149367
8	24149378
8	24149389
8	24149391
9	24149404
9	24149428
9	24149452
9	24149393
9	24149417
9	24149441
9	24149465
9	24149395
9	24149406
9	24149408
9	24149419
9	24149430
9	24149443
9	24149454
9	24149467
9	24149397
9	24149399
9	24149410
9	24149412
9	24149421
9	24149423
9	24149432
9	24149434
9	24149436
9	24149445
9	24149447
9	24149456
9	24149458
9	24149460
9	24149469
9	24149471
9	24149401
9	24149403
9	24149414
9	24149425
9	24149427
9	24149438
9	24149449
9	24149451
9	24149462
9	24149473
9	24149475
9	24149392
9	24149416
9	24149440
9	24149405
9	24149429
9	24149453
9	24149464
9	24149394
9	24149396
9	24149407
9	24149418
9	24149431
9	24149442
9	24149455
9	24149466
9	24149398
9	24149400
9	24149409
9	24149411
9	24149420
9	24149422
9	24149424
9	24149433
9	24149435
9	24149444
9	24149446
9	24149448
9	24149457
9	24149459
9	24149468
9	24149470
9	24149402
9	24149413
9	24149415
9	24149426
9	24149437
9	24149439
9	24149450
9	24149461
9	24149463
9	24149472
9	24149474
10	24149476
10	24149486
10	24149496
10	24149482
10	24149492
10	24149502
10	24149506
10	24149478
10	24149480
10	24149484
10	24149488
10	24149494
10	24149498
10	24149504
10	24149508
10	24149490
10	24149500
10	24149510
10	24149481
10	24149491
10	24149501
10	24149477
10	24149487
10	24149497
10	24149507
10	24149479
10	24149483
10	24149485
10	24149489
10	24149493
10	24149499
10	24149503
10	24149509
10	24149495
10	24149505
11	24149511
11	24149535
11	24149559
11	24149524
11	24149548
11	24149572
11	24149583
11	24149513
11	24149515
11	24149526
11	24149537
11	24149550
11	24149561
11	24149574
11	24149585
11	24149517
11	24149519
11	24149528
11	24149530
11	24149539
11	24149541
11	24149543
11	24149552
11	24149554
11	24149563
11	24149565
11	24149567
11	24149576
11	24149578
11	24149587
11	24149589
11	24149521
11	24149532
11	24149534
11	24149545
11	24149556
11	24149558
11	24149569
11	24149580
11	24149582
11	24149591
11	24149593
11	24149523
11	24149547
11	24149571
11	24149512
11	24149536
11	24149560
11	24149584
11	24149514
11	24149525
11	24149527
11	24149538
11	24149549
11	24149562
11	24149573
11	24149586
11	24149516
11	24149518
11	24149529
11	24149531
11	24149540
11	24149542
11	24149551
11	24149553
11	24149555
11	24149564
11	24149566
11	24149575
11	24149577
11	24149579
11	24149588
11	24149590
11	24149520
11	24149522
11	24149533
11	24149544
11	24149546
11	24149557
11	24149568
11	24149570
11	24149581
11	24149592
11	24149594
12	24149600
12	24149610
12	24149620
12	24149601
12	24149611
12	24149630
12	24149640
12	24149602
12	24149612
12	24149621
12	24149622
12	24149631
12	24149632
12	24149641
12	24149642
12	24149603
12	24149604
12	24149613
12	24149614
12	24149623
12	24149624
12	24149633
12	24149634
12	24149643
12	24149644
12	24149595
12	24149605
12	24149615
12	24149596
12	24149606
12	24149625
12	24149635
12	24149597
12	24149607
12	24149616
12	24149617
12	24149626
12	24149627
12	24149636
12	24149637
12	24149598
12	24149599
12	24149608
12	24149609
12	24149618
12	24149619
12	24149628
12	24149629
12	24149638
12	24149639
27	24151033
27	24151034
27	24151035
27	24151036
27	24151037
27	24151038
28	24151049
28	24151050
28	24151051
28	24151052
28	24151053
28	24151054
28	24151055
28	24151056
28	24151057
28	24151058
30	27747532
30	27747533
30	27747534
30	27747535
30	27747536
30	27747537
30	27747538
30	27747539
30	27747540
30	27747541
30	27747542
30	27747543
30	27747544
30	27747545
14	24149645
14	24149646
14	24149647
14	24149648
14	24149649
14	24149650
14	24149651
14	24149652
14	24149653
14	24149654
14	24149655
14	24149656
14	24149657
14	24149658
14	24149659
14	24149660
14	24149661
14	24149662
14	24149663
14	24149664
14	24149665
14	24149666
14	24149667
14	24149668
14	24149669
14	24149670
14	24149671
14	24149672
14	24149673
14	24149674
14	24149675
14	24149676
14	24149677
14	24149678
14	24149679
14	24149680
14	24149681
14	24149682
14	24149683
14	24149684
14	24149685
14	24149686
14	24149687
14	24149688
14	24149689
14	24149690
14	24149691
14	24149692
14	24149693
14	24149694
14	24149695
14	24149696
14	24149697
14	24149698
14	24149699
14	24149700
14	24149701
14	24149702
14	24149703
14	24149704
14	24149705
14	24149706
14	24149707
14	24149708
14	24149709
14	24149710
14	24149711
14	24149712
14	24149713
14	24149714
14	24149715
14	24149716
14	24149717
14	24149718
14	24149719
14	24149720
14	24149721
14	24149722
14	24149723
14	24149724
14	24149725
14	24149726
14	24149727
14	24149728
14	24149729
14	24149730
14	24149731
14	24149732
14	24149733
14	24149734
14	24149735
14	24149736
14	24149737
14	24149738
14	24149739
14	24149740
14	24149741
14	24149742
14	24149743
14	24149744
14	24149745
14	24149746
14	24149747
14	24149748
14	24149749
14	24149750
14	24149751
14	24149752
14	24149753
14	24149754
14	24149755
14	24149756
21	24150247
21	24150248
21	24150249
21	24150250
21	24150251
21	24150252
21	24150253
21	24150254
21	24150255
21	24150256
21	24150257
21	24150258
21	24150259
21	24150260
21	24150261
21	24150262
21	24150263
21	24150264
21	24150265
21	24150266
21	24150267
21	24150268
21	24150269
21	24150270
21	24150271
21	24150272
21	24150273
21	24150274
21	24150275
21	24150276
21	24150277
21	24150278
21	24150279
21	24150280
21	24150281
21	24150282
21	24150283
21	24150284
21	24150285
21	24150286
21	24150287
21	24150288
21	24150289
21	24150290
21	24150291
21	24150292
21	24150293
21	24150294
21	24150295
21	24150296
21	24150297
21	24150298
21	24150299
21	24150300
21	24150301
21	24150302
21	24150303
21	24150304
21	24150305
21	24150306
21	24150307
21	24150308
21	24150309
21	24150310
21	24150311
21	24150312
21	24150313
21	24150314
21	24150315
21	24150316
22	24150317
22	24150318
22	24150319
22	24150320
22	24150321
22	24150322
22	24150323
22	24150324
22	24150325
22	24150326
22	24150327
22	24150328
22	24150329
22	24150330
22	24150331
22	24150332
22	24150333
22	24150334
22	24150335
22	24150336
22	24150337
22	24150338
22	24150339
22	24150340
22	24150341
22	24150342
22	24150343
22	24150344
22	24150345
22	24150346
22	24150347
22	24150348
22	24150349
22	24150350
22	24150351
22	24150352
22	24150353
22	24150354
22	24150355
22	24150356
22	24150357
22	24150358
22	24150359
22	24150360
22	24150361
22	24150362
22	24150363
22	24150364
22	24150365
22	24150366
22	24150367
22	24150368
22	24150369
22	24150370
22	24150371
22	24150372
22	24150373
22	24150374
22	24150375
22	24150376
23	24150377
23	24150378
23	24150379
23	24150380
23	24150381
23	24150382
23	24150383
23	24150384
23	24150385
23	24150386
23	24150387
23	24150388
23	24150389
23	24150390
23	24150391
23	24150392
23	24150393
23	24150394
23	24150395
23	24150396
23	24150397
23	24150398
23	24150399
23	24150400
23	24150401
23	24150402
23	24150403
23	24150404
23	24150405
23	24150406
23	24150407
23	24150408
23	24150409
23	24150410
23	24150411
23	24150412
23	24150413
23	24150414
23	24150415
23	24150416
26	24150729
26	24150730
26	24150731
26	24150732
26	24150733
26	24150734
26	24150735
26	24150736
26	24150737
26	24150738
26	24150739
26	24150740
26	24150741
26	24150742
26	24150743
26	24150744
26	24150745
26	24150746
26	24150747
26	24150748
26	24150749
26	24150750
26	24150751
26	24150752
26	24150753
26	24150754
26	24150755
26	24150756
26	24150757
26	24150758
26	24150759
26	24150760
26	24150761
26	24150762
26	24150763
26	24150764
26	24150765
26	24150766
26	24150767
26	24150768
26	24150769
26	24150770
26	24150771
26	24150772
26	24150773
26	24150774
26	24150775
26	24150776
26	24150777
26	24150778
26	24150779
26	24150780
26	24150781
26	24150782
26	24150783
26	24150784
26	24150785
26	24150786
26	24150787
26	24150788
26	24150789
26	24150790
26	24150791
26	24150792
26	24150793
26	24150794
26	24150795
26	24150796
26	24150797
26	24150798
26	24150799
26	24150800
26	24150801
26	24150802
26	24150803
26	24150804
26	24150805
26	24150806
26	24150807
26	24150808
26	24150809
26	24150810
26	24150811
26	24150812
26	24150813
26	24150814
26	24150815
26	24150816
26	24150817
26	24150818
26	24150819
26	24150820
26	24150821
26	24150822
26	24150823
26	24150824
26	24150825
26	24150826
26	24150827
26	24150828
26	24150829
26	24150830
26	24150831
26	24150832
26	24150833
26	24150834
26	24150835
26	24150836
26	24150837
26	24150838
26	24150839
26	24150840
26	24150841
26	24150842
26	24150843
26	24150844
26	24150845
26	24150846
26	24150847
26	24150848
26	24150849
26	24150850
26	24150851
26	24150852
26	24150853
26	24150854
26	24150855
26	24150856
26	24150857
26	24150858
26	24150859
26	24150860
26	24150861
26	24150862
26	24150863
26	24150864
26	24150865
26	24150866
26	24150867
26	24150868
26	24150869
26	24150870
26	24150871
26	24150872
26	24150873
26	24150874
26	24150875
26	24150876
26	24150877
26	24150878
26	24150879
26	24150880
26	24150881
26	24150882
26	24150883
26	24150884
26	24150885
26	24150886
26	24150887
26	24150888
26	24150889
26	24150890
26	24150891
26	24150892
26	24150893
26	24150894
26	24150895
26	24150896
26	24150897
26	24150898
26	24150899
16	24149890
16	24149891
16	24149892
16	24149893
16	24149894
16	24149895
16	24149896
16	24149897
16	24149898
16	24149899
16	24149900
16	24149901
16	24149902
16	24149903
16	24149904
16	24149905
16	24149906
16	24149907
16	24149908
16	24149909
16	24149910
16	24149911
16	24149912
16	24149913
16	24149914
16	24149915
16	24149916
16	24149917
16	24149918
16	24149919
16	24149920
16	24149921
16	24149922
16	24149923
16	24149924
16	24149925
16	24149926
16	24149927
16	24149928
16	24149929
16	24149930
16	24149931
16	24149932
16	24149933
16	24149934
16	24149935
16	24149936
16	24149937
16	24149938
16	24149939
16	24149940
16	24149941
16	24149942
16	24149943
16	24149944
16	24149945
16	24149946
16	24149947
16	24149948
16	24149949
16	24149950
16	24149951
16	24149952
16	24149953
16	24149954
16	24149955
16	24149956
16	24149957
16	24149958
16	24149959
16	24149960
16	24149961
16	24149962
16	24149963
16	24149964
16	24149965
16	24149966
16	24149967
16	24149968
16	24149969
16	24149970
16	24149971
16	24149972
16	24149973
16	24149974
16	24149975
16	24149976
16	24149977
16	24149978
16	24149979
16	24149980
16	24149981
16	24149982
16	24149983
16	24149984
16	24149985
16	24149986
16	24149987
16	24149988
16	24149989
16	24149990
16	24149991
16	24149992
16	24149993
16	24149994
16	24149995
16	24149996
18	24150060
18	24150061
18	24150062
18	24150063
18	24150064
18	24150065
18	24150066
18	24150067
18	24150068
18	24150069
18	24150070
18	24150071
18	24150072
18	24150073
18	24150074
18	24150075
18	24150076
18	24150077
18	24150078
18	24150079
18	24150080
18	24150081
18	24150082
18	24150083
18	24150084
18	24150085
18	24150086
18	24150087
18	24150088
18	24150089
18	24150090
18	24150091
18	24150092
18	24150093
18	24150094
18	24150095
18	24150096
18	24150097
18	24150098
18	24150099
18	24150100
18	24150101
18	24150102
18	24150103
18	24150104
18	24150105
18	24150106
18	24150107
18	24150108
18	24150109
18	24150110
18	24150111
18	24150112
18	24150113
18	24150114
18	24150115
18	24150116
18	24150117
18	24150118
18	24150119
18	24150120
18	24150121
18	24150122
18	24150123
18	24150124
18	24150125
18	24150126
18	24150127
18	24150128
18	24150129
18	24150130
18	24150131
18	24150132
18	24150133
18	24150134
18	24150135
18	24150136
18	24150137
18	24150138
18	24150139
18	24150140
18	24150141
18	24150142
18	24150143
18	24150144
18	24150145
18	24150146
18	24150147
18	24150148
18	24150149
29	27747503
29	27747504
29	27747505
29	27747506
29	27747507
29	27747508
29	27747509
29	27747510
29	27747511
26	24150900
26	24150901
26	24150902
26	24150903
26	24150904
26	24150905
26	24150906
26	24150907
26	24150908
29	27747512
29	27747513
29	27747514
29	27747515
29	27747516
29	27747517
29	27747518
29	27747519
29	27747520
29	27747521
29	27747522
29	27747523
29	27747524
17	27747525
17	27747526
17	27747527
17	27747528
17	27747529
17	27747530
17	27747531
31	44064644
31	44064645
31	44064646
31	44064647
31	44064648
31	44064649
31	44064650
31	44064651
31	44064652
31	44064653
31	44064654
31	44064655
31	44064656
31	44064657
31	44064658
31	44064659
31	44064660
31	44064661
31	44064662
31	44064663
31	44064664
31	44064665
31	44064666
31	44064667
31	44064668
31	44064669
31	44064670
31	44064671
31	44064672
31	44064673
31	44064674
31	44064675
31	44064676
31	44064677
31	44064678
31	44064679
31	44064680
31	44064681
31	44064682
31	44064683
31	44064684
31	44064685
31	44064686
31	44064687
31	44064688
31	44064689
31	44064690
31	44064691
31	44064692
31	44064693
31	44064694
31	44064695
31	44064696
31	44064697
31	44064698
31	44064699
31	44064700
31	44064701
31	44064702
31	44064703
31	44064704
31	44064705
31	44064706
31	44064707
31	44064708
31	44064709
31	44064710
31	44064711
31	44064712
31	44064713
31	44064714
31	44064715
31	44064716
31	44064717
31	44064718
31	44064719
31	44064720
31	44064721
31	44064722
31	44064723
31	44064724
31	44064725
31	44064726
31	44064727
31	44064728
31	44064729
31	44064730
31	44064731
31	44064732
31	44064733
31	44064734
31	44064735
31	44064736
31	44064737
31	44064738
31	44064739
33	44072576
33	44072578
33	44072579
33	44072580
33	44072581
33	44072582
33	44072583
33	44072584
33	44072585
33	44072586
33	44072587
33	44072588
33	44072589
33	44072590
33	44072591
33	44072592
33	44072593
33	44072594
33	44072595
33	44072596
33	44072597
33	44072598
33	44072599
33	44072600
33	44072601
33	44072602
33	44072603
33	44072604
33	44072605
33	44072606
33	44072607
33	44072608
33	44072609
33	44072610
33	44072611
33	44072612
33	44072613
33	44072614
33	44072615
33	44072616
33	44072617
33	44072618
33	44072619
33	44072620
33	44072621
33	44072622
33	44072623
33	44072624
33	44072625
33	44072626
33	44072627
33	44072628
33	44072629
33	44072630
33	44072631
33	44072632
33	44072633
33	44072634
33	44072635
33	44072636
33	44072637
33	44072638
33	44072639
33	44072640
33	44072641
33	44072642
33	44072643
33	44072644
33	44072645
33	44072646
33	44072647
33	44072648
33	44072649
33	44072650
33	44072651
33	44072652
33	44072653
33	44072654
33	44072655
33	44072656
33	44072657
33	44072658
33	44072659
33	44072660
33	44072661
33	44072662
33	44072663
33	44072664
33	44072665
33	44072666
33	44072667
33	44072668
33	44072669
33	44072670
33	44072671
33	44072672
33	44072673
33	44072674
33	44072675
33	44072676
33	44072677
33	44072678
33	44072679
33	44072680
33	44072681
33	44072682
33	44072683
33	44072684
33	44072685
33	44072686
33	44072687
36	44072792
36	44072793
36	44072794
36	44072795
36	44072796
36	44072797
36	44072798
36	44072799
36	44072800
36	44072801
36	44072802
20	24150177
20	24150178
20	24150179
20	24150180
20	24150181
20	24150182
20	24150183
20	24150184
20	24150185
20	24150186
20	24150187
20	24150188
20	24150189
20	24150190
20	24150191
20	24150192
20	24150193
20	24150194
20	24150195
20	24150196
20	24150197
20	24150198
20	24150199
20	24150200
20	24150201
20	24150202
20	24150203
20	24150204
20	24150205
20	24150206
20	24150207
20	24150208
20	24150209
20	24150210
20	24150211
20	24150212
20	24150213
20	24150214
20	24150215
20	24150216
20	24150217
20	24150218
20	24150219
20	24150220
20	24150221
20	24150222
20	24150223
20	24150224
20	24150225
20	24150226
20	24150227
20	24150228
20	24150229
20	24150230
20	24150231
20	24150232
20	24150233
20	24150234
20	24150235
20	24150236
20	24150237
20	24150238
20	24150239
20	24150240
20	24150241
20	24150242
20	24150243
20	24150244
